qset	tset	eval	qsetname	tsetname
534.0	82.0	1.4969999999999998e-46	AE006641.1	KY744234.1
534.0	88.0	2.2179999999999995e-43	AE006641.1	KY744231.1
534.0	86.0	7.014e-43	AE006641.1	KY744230.1
534.0	81.0	3.868e-42	AE006641.1	KY744232.1
534.0	87.0	4.278999999999999e-42	AE006641.1	KY744229.1
534.0	83.0	3.53e-41	AE006641.1	KY744235.1
534.0	85.0	3.53e-41	AE006641.1	KY744233.1
534.0	84.0	8.594e-39	AE006641.1	KY744228.1
534.0	78.0	1.2969999999999998e-37	AE006641.1	KP282675.1
534.0	65.0	2.3969999999999998e-33	AE006641.1	HG322870.1
534.0	67.0	5.0639999999999994e-18	AE006641.1	FM164764.1
534.0	16.0	2.2370000000000003e-15	AE006641.1	AJ344259.1
534.0	90.0	2.69e-15	AE006641.1	AJ748296.1
534.0	12.0	4.0889999999999997e-14	AE006641.1	AJ414696.1
534.0	79.0	1.013e-13	AE006641.1	KX712143.1
534.0	92.0	2.26e-12	AE006641.1	KX607101.1
534.0	19.0	3.3989999999999996e-12	AE006641.1	AJ888457.1
534.0	93.0	3.3989999999999996e-12	AE006641.1	KX607102.1
534.0	22.0	1.002e-09	AE006641.1	AJ875026.1
534.0	74.0	2.933e-09	AE006641.1	KP282679.1
534.0	70.0	4.22e-09	AE006641.1	KP282678.1
534.0	25.0	3.6039999999999997e-06	AE006641.1	AM087122.1
534.0	13.0	3.649e-05	AE006641.1	AY569307.1
534.0	76.0	3.696e-05	AE006641.1	KP282677.1
534.0	31.0	4.536e-05	AE006641.1	EU545650.1
534.0	23.0	5.095e-05	AE006641.1	AM087121.2
534.0	27.0	5.095e-05	AE006641.1	AM087123.2
534.0	30.0	6.574e-05	AE006641.1	AM087120.2
534.0	91.0	0.00012529999999999998	AE006641.1	KX467643.1
534.0	39.0	0.0008987	AE006641.1	GU080336.1
534.0	1.0	0.018009999999999998	AE006641.1	AF440571.2
534.0	10.0	0.0257	AE006641.1	AY388628.1
534.0	47.0	0.06899	AE006641.1	JX944686.1
534.0	72.0	0.7601	AE006641.1	KP282680.1
545.0	899.0	0.8613	AE010299.1	JQ177061.1
545.0	3402.0	0.8613	AE010299.1	KJ572844.2
545.0	7788.0	0.8613	AE010299.1	MH674343.1
547.0	450.0	3.1120000000000006e-27	AE013598.1	DQ777876.1
547.0	360.0	1.1040000000000002e-20	AE013598.1	AP008979.1
547.0	193.0	1.686e-16	AE013598.1	AY299121.1
547.0	6397.0	1.237e-07	AE013598.1	MH206183.1
547.0	6396.0	3.343e-06	AE013598.1	MH218848.1
547.0	347.0	7.905e-06	AE013598.1	AP008986.1
547.0	6398.0	8.813999999999999e-06	AE013598.1	MH206184.1
547.0	834.0	0.036469999999999995	AE013598.1	AB720063.2
547.0	575.0	0.03733	AE013598.1	EU717894.1
552.0	2283.0	0.01175	AE015927.1	KM983328.1
552.0	2294.0	0.05335	AE015927.1	KM983327.1
555.0	248.0	1.678e-33	AE016827.1	AF547987.1
555.0	1082.0	9.604e-17	AE016827.1	KC736978.1
555.0	673.0	1.8790000000000002e-09	AE016827.1	CP000625.2
555.0	1198.0	8.249e-06	AE016827.1	KC814930.1
555.0	1763.0	0.5003	AE016827.1	KT361652.1
555.0	1881.0	0.5003	AE016827.1	KP296796.1
555.0	1917.0	0.5003	AE016827.1	KP296791.1
555.0	4161.0	0.5003	AE016827.1	KP296795.1
555.0	5646.0	0.5003	AE016827.1	MG727701.1
568.0	451.0	0.1067	AEAT01000014.1	EF455602.1
569.0	869.0	9.908e-07	AEAT01000023.1	EU409559.1
615.0	310.0	2.001e-09	AEJK02000019.1	AJ560763.1
691.0	4559.0	0.02506	AEPA01000318.1	MF346584.1
691.0	4300.0	0.6662	AEPA01000318.1	KY670595.1
694.0	3655.0	1.677e-10	AEPC01000014.1	KR093628.1
694.0	3657.0	3.3910000000000005e-10	AEPC01000014.1	KR093630.1
694.0	3656.0	3.3910000000000005e-10	AEPC01000014.1	KR093629.1
694.0	3651.0	6.8589999999999996e-09	AEPC01000014.1	KR093627.1
694.0	3629.0	1.939e-07	AEPC01000014.1	KR093625.1
694.0	3640.0	1.939e-07	AEPC01000014.1	KR093626.1
721.0	3637.0	0.2978	AERC01000011.1	KR093641.1
722.0	3655.0	1.677e-10	AERE01000066.1	KR093628.1
722.0	3657.0	3.3910000000000005e-10	AERE01000066.1	KR093630.1
722.0	3656.0	3.3910000000000005e-10	AERE01000066.1	KR093629.1
722.0	3651.0	6.8589999999999996e-09	AERE01000066.1	KR093627.1
722.0	3629.0	1.939e-07	AERE01000066.1	KR093625.1
722.0	3640.0	1.939e-07	AERE01000066.1	KR093626.1
723.0	3655.0	1.032e-06	AERF01000052.1	KR093628.1
723.0	3656.0	1.242e-05	AERF01000052.1	KR093629.1
723.0	3659.0	0.00010229999999999999	AERF01000052.1	KR093632.1
723.0	3640.0	0.0007006	AERF01000052.1	KR093626.1
723.0	3629.0	0.006121	AERF01000052.1	KR093625.1
723.0	3658.0	0.03142	AERF01000052.1	KR093631.1
723.0	3635.0	0.3388	AERF01000052.1	KR093639.1
723.0	3636.0	0.3388	AERF01000052.1	KR093640.1
724.0	3640.0	2.2100000000000003e-11	AERG01000034.1	KR093626.1
724.0	3629.0	2.6620000000000004e-11	AERG01000034.1	KR093625.1
724.0	3656.0	1.8159999999999999e-06	AERG01000034.1	KR093629.1
724.0	3655.0	6.04e-06	AERG01000034.1	KR093628.1
724.0	3645.0	0.0021260000000000003	AERG01000034.1	KR093648.1
724.0	3657.0	0.004563	AERG01000034.1	KR093630.1
724.0	3649.0	0.004563	AERG01000034.1	KR093652.1
724.0	3635.0	0.08237	AERG01000034.1	KR093639.1
724.0	3636.0	0.08237	AERG01000034.1	KR093640.1
724.0	3651.0	0.399	AERG01000034.1	KR093627.1
725.0	3659.0	0.003998	AERG01000050.1	KR093632.1
725.0	3645.0	0.08382	AERG01000050.1	KR093648.1
725.0	3629.0	0.5713	AERG01000050.1	KR093625.1
725.0	3640.0	0.9987	AERG01000050.1	KR093626.1
726.0	3629.0	4.255e-11	AERH01000017.1	KR093625.1
726.0	3640.0	4.255e-11	AERH01000017.1	KR093626.1
726.0	3655.0	2.414e-09	AERH01000017.1	KR093628.1
726.0	3651.0	4.76e-09	AERH01000017.1	KR093627.1
726.0	3657.0	7.826999999999999e-07	AERH01000017.1	KR093630.1
726.0	3656.0	2.5169999999999998e-06	AERH01000017.1	KR093629.1
727.0	3637.0	7.124e-08	AERI01000011.1	KR093641.1
727.0	3638.0	1.781e-06	AERI01000011.1	KR093642.1
727.0	3643.0	0.0001952	AERI01000011.1	KR093646.1
727.0	3649.0	0.0001952	AERI01000011.1	KR093652.1
727.0	3648.0	0.0001952	AERI01000011.1	KR093651.1
727.0	3658.0	0.0004932	AERI01000011.1	KR093631.1
727.0	3645.0	0.013569999999999999	AERI01000011.1	KR093648.1
727.0	3633.0	0.01939	AERI01000011.1	KR093637.1
727.0	3659.0	0.04898	AERI01000011.1	KR093632.1
727.0	3635.0	0.06566	AERI01000011.1	KR093639.1
727.0	3636.0	0.06566	AERI01000011.1	KR093640.1
727.0	3630.0	0.5982	AERI01000011.1	KR093634.1
727.0	3639.0	0.5982	AERI01000011.1	KR093643.1
727.0	3631.0	0.5982	AERI01000011.1	KR093635.1
727.0	3632.0	0.5982	AERI01000011.1	KR093636.1
728.0	3655.0	5.884e-06	AERI01000023.1	KR093628.1
728.0	3629.0	0.000352	AERI01000023.1	KR093625.1
728.0	3640.0	0.000352	AERI01000023.1	KR093626.1
729.0	3655.0	3.499e-05	AERJ01000006.1	KR093628.1
729.0	3656.0	0.006831	AERJ01000006.1	KR093629.1
729.0	3657.0	0.03623	AERJ01000006.1	KR093630.1
729.0	3658.0	0.04269	AERJ01000006.1	KR093631.1
729.0	3629.0	0.09333999999999999	AERJ01000006.1	KR093625.1
729.0	3640.0	0.09333999999999999	AERJ01000006.1	KR093626.1
729.0	3646.0	0.892	AERJ01000006.1	KR093649.1
729.0	3647.0	0.892	AERJ01000006.1	KR093650.1
729.0	3649.0	0.892	AERJ01000006.1	KR093652.1
729.0	3648.0	0.892	AERJ01000006.1	KR093651.1
729.0	3650.0	0.892	AERJ01000006.1	KR093653.1
730.0	3659.0	0.3698	AERJ01000008.1	KR093632.1
780.0	6458.0	0.505	AESY01000001.1	KC139516.1
782.0	5937.0	3.386e-08	AESY01000024.1	MG969415.1
782.0	2222.0	0.023530000000000002	AESY01000024.1	KU927494.1
782.0	3313.0	0.023530000000000002	AESY01000024.1	KR296686.1
782.0	4562.0	0.4087	AESY01000024.1	KY979108.1
882.0	2050.0	0.00028730000000000004	AEZE01000002.1	KU998236.1
882.0	2118.0	0.00028730000000000004	AEZE01000002.1	KX557276.1
882.0	4850.0	0.00037710000000000006	AEZE01000002.1	JQ347801.1
882.0	3074.0	0.012969999999999999	AEZE01000002.1	FM180578.1
882.0	3083.0	0.01707	AEZE01000002.1	KP682382.1
882.0	512.0	0.022269999999999998	AEZE01000002.1	FJ188381.1
882.0	1669.0	0.022269999999999998	AEZE01000002.1	KP682371.1
882.0	1697.0	0.022269999999999998	AEZE01000002.1	HQ424691.1
882.0	2300.0	0.022269999999999998	AEZE01000002.1	AP005154.1
882.0	3076.0	0.022269999999999998	AEZE01000002.1	KP682372.1
882.0	3077.0	0.022269999999999998	AEZE01000002.1	KP682373.1
882.0	3078.0	0.022269999999999998	AEZE01000002.1	KP682375.1
882.0	3079.0	0.022269999999999998	AEZE01000002.1	KP682377.1
882.0	3080.0	0.022269999999999998	AEZE01000002.1	KP682378.1
882.0	3081.0	0.022269999999999998	AEZE01000002.1	KP682379.1
882.0	3084.0	0.022269999999999998	AEZE01000002.1	KP682383.1
882.0	3085.0	0.022269999999999998	AEZE01000002.1	KP682384.1
882.0	3086.0	0.022269999999999998	AEZE01000002.1	KP682385.1
882.0	3088.0	0.022269999999999998	AEZE01000002.1	KP682387.1
882.0	3089.0	0.022269999999999998	AEZE01000002.1	KP682388.1
882.0	3091.0	0.022269999999999998	AEZE01000002.1	KP682390.1
882.0	3096.0	0.022269999999999998	AEZE01000002.1	AP012531.1
882.0	3469.0	0.022269999999999998	AEZE01000002.1	AP012530.1
882.0	3471.0	0.022269999999999998	AEZE01000002.1	AP012533.1
882.0	3472.0	0.022269999999999998	AEZE01000002.1	AP012534.1
882.0	3473.0	0.022269999999999998	AEZE01000002.1	AP012535.1
882.0	3477.0	0.022269999999999998	AEZE01000002.1	AP012539.1
882.0	3670.0	0.022269999999999998	AEZE01000002.1	KP682374.1
882.0	3775.0	0.022269999999999998	AEZE01000002.1	KU238070.1
882.0	3475.0	0.022269999999999998	AEZE01000002.1	AP012537.1
894.0	123.0	0.2034	AEZU02000095.1	AF125520.1
894.0	239.0	0.2034	AEZU02000095.1	AP000363.1
894.0	2299.0	0.2034	AEZU02000095.1	AP005153.1
894.0	3071.0	0.2034	AEZU02000095.1	KU977419.1
894.0	3073.0	0.2034	AEZU02000095.1	AP004402.1
894.0	3076.0	0.2034	AEZU02000095.1	KP682372.1
894.0	3077.0	0.2034	AEZU02000095.1	KP682373.1
894.0	3079.0	0.2034	AEZU02000095.1	KP682377.1
894.0	3081.0	0.2034	AEZU02000095.1	KP682379.1
894.0	3084.0	0.2034	AEZU02000095.1	KP682383.1
894.0	3085.0	0.2034	AEZU02000095.1	KP682384.1
894.0	3088.0	0.2034	AEZU02000095.1	KP682387.1
894.0	3089.0	0.2034	AEZU02000095.1	KP682388.1
894.0	3093.0	0.2034	AEZU02000095.1	KP682376.1
894.0	3094.0	0.2034	AEZU02000095.1	KP682391.1
894.0	3096.0	0.2034	AEZU02000095.1	AP012531.1
894.0	3470.0	0.2034	AEZU02000095.1	AP012532.1
894.0	3772.0	0.2034	AEZU02000095.1	KU238069.1
894.0	3775.0	0.2034	AEZU02000095.1	KU238070.1
894.0	405.0	0.2034	AEZU02000095.1	AB255436.1
894.0	512.0	0.382	AEZU02000095.1	FJ188381.1
894.0	542.0	0.382	AEZU02000095.1	FJ184280.1
894.0	3074.0	0.382	AEZU02000095.1	FM180578.1
894.0	3469.0	0.382	AEZU02000095.1	AP012530.1
894.0	3476.0	0.382	AEZU02000095.1	AP012538.1
894.0	3477.0	0.382	AEZU02000095.1	AP012539.1
894.0	3478.0	0.382	AEZU02000095.1	AP012540.1
894.0	211.0	0.382	AEZU02000095.1	AJ556162.1
894.0	4850.0	0.382	AEZU02000095.1	JQ347801.1
895.0	123.0	0.1867	AEZV02000065.1	AF125520.1
895.0	239.0	0.1867	AEZV02000065.1	AP000363.1
895.0	2299.0	0.1867	AEZV02000065.1	AP005153.1
895.0	3071.0	0.1867	AEZV02000065.1	KU977419.1
895.0	3073.0	0.1867	AEZV02000065.1	AP004402.1
895.0	3076.0	0.1867	AEZV02000065.1	KP682372.1
895.0	3077.0	0.1867	AEZV02000065.1	KP682373.1
895.0	3079.0	0.1867	AEZV02000065.1	KP682377.1
895.0	3081.0	0.1867	AEZV02000065.1	KP682379.1
895.0	3084.0	0.1867	AEZV02000065.1	KP682383.1
895.0	3085.0	0.1867	AEZV02000065.1	KP682384.1
895.0	3088.0	0.1867	AEZV02000065.1	KP682387.1
895.0	3089.0	0.1867	AEZV02000065.1	KP682388.1
895.0	3093.0	0.1867	AEZV02000065.1	KP682376.1
895.0	3094.0	0.1867	AEZV02000065.1	KP682391.1
895.0	3096.0	0.1867	AEZV02000065.1	AP012531.1
895.0	3470.0	0.1867	AEZV02000065.1	AP012532.1
895.0	3772.0	0.1867	AEZV02000065.1	KU238069.1
895.0	3775.0	0.1867	AEZV02000065.1	KU238070.1
895.0	405.0	0.1867	AEZV02000065.1	AB255436.1
895.0	512.0	0.3512	AEZV02000065.1	FJ188381.1
895.0	542.0	0.3512	AEZV02000065.1	FJ184280.1
895.0	3074.0	0.3512	AEZV02000065.1	FM180578.1
895.0	3469.0	0.3512	AEZV02000065.1	AP012530.1
895.0	3476.0	0.3512	AEZV02000065.1	AP012538.1
895.0	3477.0	0.3512	AEZV02000065.1	AP012539.1
895.0	3478.0	0.3512	AEZV02000065.1	AP012540.1
895.0	211.0	0.3512	AEZV02000065.1	AJ556162.1
895.0	4850.0	0.3512	AEZV02000065.1	JQ347801.1
906.0	123.0	0.3157	AFAI02000031.1	AF125520.1
906.0	239.0	0.3157	AFAI02000031.1	AP000363.1
906.0	2299.0	0.3157	AFAI02000031.1	AP005153.1
906.0	3071.0	0.3157	AFAI02000031.1	KU977419.1
906.0	3073.0	0.3157	AFAI02000031.1	AP004402.1
906.0	3076.0	0.3157	AFAI02000031.1	KP682372.1
906.0	3077.0	0.3157	AFAI02000031.1	KP682373.1
906.0	3079.0	0.3157	AFAI02000031.1	KP682377.1
906.0	3081.0	0.3157	AFAI02000031.1	KP682379.1
906.0	3084.0	0.3157	AFAI02000031.1	KP682383.1
906.0	3085.0	0.3157	AFAI02000031.1	KP682384.1
906.0	3088.0	0.3157	AFAI02000031.1	KP682387.1
906.0	3089.0	0.3157	AFAI02000031.1	KP682388.1
906.0	3093.0	0.3157	AFAI02000031.1	KP682376.1
906.0	3094.0	0.3157	AFAI02000031.1	KP682391.1
906.0	3096.0	0.3157	AFAI02000031.1	AP012531.1
906.0	3470.0	0.3157	AFAI02000031.1	AP012532.1
906.0	3772.0	0.3157	AFAI02000031.1	KU238069.1
906.0	3775.0	0.3157	AFAI02000031.1	KU238070.1
906.0	405.0	0.3157	AFAI02000031.1	AB255436.1
906.0	512.0	0.59	AFAI02000031.1	FJ188381.1
906.0	542.0	0.59	AFAI02000031.1	FJ184280.1
906.0	3074.0	0.59	AFAI02000031.1	FM180578.1
906.0	3469.0	0.59	AFAI02000031.1	AP012530.1
906.0	3476.0	0.59	AFAI02000031.1	AP012538.1
906.0	3477.0	0.59	AFAI02000031.1	AP012539.1
906.0	3478.0	0.59	AFAI02000031.1	AP012540.1
906.0	211.0	0.59	AFAI02000031.1	AJ556162.1
906.0	4850.0	0.59	AFAI02000031.1	JQ347801.1
927.0	123.0	0.2034	AFDS01000065.1	AF125520.1
927.0	239.0	0.2034	AFDS01000065.1	AP000363.1
927.0	2299.0	0.2034	AFDS01000065.1	AP005153.1
927.0	3071.0	0.2034	AFDS01000065.1	KU977419.1
927.0	3073.0	0.2034	AFDS01000065.1	AP004402.1
927.0	3076.0	0.2034	AFDS01000065.1	KP682372.1
927.0	3077.0	0.2034	AFDS01000065.1	KP682373.1
927.0	3079.0	0.2034	AFDS01000065.1	KP682377.1
927.0	3081.0	0.2034	AFDS01000065.1	KP682379.1
927.0	3084.0	0.2034	AFDS01000065.1	KP682383.1
927.0	3085.0	0.2034	AFDS01000065.1	KP682384.1
927.0	3088.0	0.2034	AFDS01000065.1	KP682387.1
927.0	3089.0	0.2034	AFDS01000065.1	KP682388.1
927.0	3093.0	0.2034	AFDS01000065.1	KP682376.1
927.0	3094.0	0.2034	AFDS01000065.1	KP682391.1
927.0	3096.0	0.2034	AFDS01000065.1	AP012531.1
927.0	3470.0	0.2034	AFDS01000065.1	AP012532.1
927.0	3772.0	0.2034	AFDS01000065.1	KU238069.1
927.0	3775.0	0.2034	AFDS01000065.1	KU238070.1
927.0	405.0	0.2034	AFDS01000065.1	AB255436.1
927.0	512.0	0.382	AFDS01000065.1	FJ188381.1
927.0	542.0	0.382	AFDS01000065.1	FJ184280.1
927.0	3074.0	0.382	AFDS01000065.1	FM180578.1
927.0	3469.0	0.382	AFDS01000065.1	AP012530.1
927.0	3476.0	0.382	AFDS01000065.1	AP012538.1
927.0	3477.0	0.382	AFDS01000065.1	AP012539.1
927.0	3478.0	0.382	AFDS01000065.1	AP012540.1
927.0	211.0	0.382	AFDS01000065.1	AJ556162.1
927.0	4850.0	0.382	AFDS01000065.1	JQ347801.1
939.0	1386.0	0.02079	AFEI01000033.1	KJ804259.1
946.0	264.0	0.7308	AFHH01000008.1	X97918.2
946.0	326.0	0.7308	AFHH01000008.1	AY954961.1
946.0	328.0	0.7308	AFHH01000008.1	AY954958.1
946.0	389.0	0.7308	AFHH01000008.1	DQ831957.1
946.0	791.0	0.7308	AFHH01000008.1	JN192400.1
946.0	1671.0	0.7308	AFHH01000008.1	KT945994.2
946.0	624.0	0.7308	AFHH01000008.1	HM144385.1
946.0	329.0	0.7308	AFHH01000008.1	AY954962.1
946.0	571.0	0.7308	AFHH01000008.1	GQ478086.1
946.0	742.0	0.7308	AFHH01000008.1	JN192401.1
946.0	4824.0	0.7308	AFHH01000008.1	GQ478087.1
946.0	2207.0	0.7308	AFHH01000008.1	KU598975.1
946.0	4334.0	0.7308	AFHH01000008.1	KY653120.1
946.0	4339.0	0.7308	AFHH01000008.1	KY653129.1
946.0	295.0	0.7308	AFHH01000008.1	AY954959.1
946.0	1692.0	0.7308	AFHH01000008.1	KM289195.1
946.0	317.0	0.7308	AFHH01000008.1	AY954968.1
946.0	297.0	0.7308	AFHH01000008.1	AY954967.1
946.0	330.0	0.7308	AFHH01000008.1	AY954966.1
961.0	378.0	0.0001698	AFIN01000106.1	EF207558.1
961.0	133.0	0.7171	AFIN01000106.1	AY050245.2
1064.0	1026.0	0.2192	AFOR01000012.1	KC357596.1
1064.0	128.0	0.2192	AFOR01000012.1	AB002632.1
1079.0	1858.0	0.03152	AFQS01000019.1	KP137433.1
1079.0	3598.0	0.03152	AFQS01000019.1	KP137439.1
1079.0	1955.0	0.4626	AFQS01000019.1	KP137437.1
1084.0	378.0	0.006363000000000001	AFRY01000001.1	EF207558.1
1088.0	143.0	0.3597	AFSV01000040.1	AF125163.2
1088.0	441.0	0.3597	AFSV01000040.1	AB374228.1
1088.0	1176.0	0.3597	AFSV01000040.1	KF361475.1
1088.0	3755.0	0.3597	AFSV01000040.1	KU504502.1
1088.0	5132.0	0.3597	AFSV01000040.1	KX058879.1
1090.0	1386.0	0.4628	AFTY01000003.1	KJ804259.1
1097.0	378.0	7.595e-06	AFUL01000001.1	EF207558.1
1097.0	1692.0	0.025639999999999996	AFUL01000001.1	KM289195.1
1097.0	264.0	0.1759	AFUL01000001.1	X97918.2
1097.0	326.0	0.1759	AFUL01000001.1	AY954961.1
1097.0	328.0	0.1759	AFUL01000001.1	AY954958.1
1097.0	389.0	0.1759	AFUL01000001.1	DQ831957.1
1097.0	791.0	0.1759	AFUL01000001.1	JN192400.1
1097.0	1671.0	0.1759	AFUL01000001.1	KT945994.2
1097.0	624.0	0.1759	AFUL01000001.1	HM144385.1
1097.0	329.0	0.1759	AFUL01000001.1	AY954962.1
1097.0	571.0	0.1759	AFUL01000001.1	GQ478086.1
1097.0	742.0	0.1759	AFUL01000001.1	JN192401.1
1097.0	4824.0	0.1759	AFUL01000001.1	GQ478087.1
1097.0	2207.0	0.1759	AFUL01000001.1	KU598975.1
1097.0	4334.0	0.1759	AFUL01000001.1	KY653120.1
1097.0	4339.0	0.1759	AFUL01000001.1	KY653129.1
1097.0	295.0	0.1759	AFUL01000001.1	AY954959.1
1097.0	317.0	0.1759	AFUL01000001.1	AY954968.1
1097.0	297.0	0.1759	AFUL01000001.1	AY954967.1
1097.0	330.0	0.1759	AFUL01000001.1	AY954966.1
1118.0	6071.0	5.22e-13	AFXI01000001.1	KM389211.1
1118.0	6071.0	5.22e-13	AFXI01000001.1	KM389210.1
1118.0	6082.0	5.22e-13	AFXI01000001.1	KM389212.1
1118.0	6082.0	5.22e-13	AFXI01000001.1	KM389213.1
1118.0	2052.0	7.472e-07	AFXI01000001.1	KU199710.1
1118.0	6084.0	7.472e-07	AFXI01000001.1	KM389463.1
1118.0	6171.0	0.0022600000000000003	AFXI01000001.1	LN610576.1
1118.0	1681.0	0.003704	AFXI01000001.1	KT968831.1
1118.0	241.0	0.007513	AFXI01000001.1	AF165214.2
1118.0	513.0	0.008017	AFXI01000001.1	AP009624.1
1118.0	710.0	0.3174	AFXI01000001.1	HQ711985.1
1118.0	1689.0	0.7911	AFXI01000001.1	LN898172.1
1119.0	6071.0	5.22e-13	AFXJ01000001.1	KM389211.1
1119.0	6071.0	5.22e-13	AFXJ01000001.1	KM389210.1
1119.0	6082.0	5.22e-13	AFXJ01000001.1	KM389212.1
1119.0	6082.0	5.22e-13	AFXJ01000001.1	KM389213.1
1119.0	2052.0	7.472e-07	AFXJ01000001.1	KU199710.1
1119.0	6084.0	7.472e-07	AFXJ01000001.1	KM389463.1
1119.0	6171.0	0.0022600000000000003	AFXJ01000001.1	LN610576.1
1119.0	1681.0	0.003704	AFXJ01000001.1	KT968831.1
1119.0	241.0	0.007513	AFXJ01000001.1	AF165214.2
1119.0	513.0	0.008017	AFXJ01000001.1	AP009624.1
1119.0	710.0	0.3174	AFXJ01000001.1	HQ711985.1
1119.0	1689.0	0.7911	AFXJ01000001.1	LN898172.1
1120.0	6071.0	2.115e-13	AFXK01000001.1	KM389211.1
1120.0	6071.0	2.115e-13	AFXK01000001.1	KM389210.1
1120.0	6082.0	2.115e-13	AFXK01000001.1	KM389212.1
1120.0	6082.0	2.115e-13	AFXK01000001.1	KM389213.1
1120.0	2052.0	4.05e-07	AFXK01000001.1	KU199710.1
1120.0	6084.0	4.05e-07	AFXK01000001.1	KM389463.1
1120.0	241.0	0.0024690000000000003	AFXK01000001.1	AF165214.2
1120.0	1681.0	0.009706000000000001	AFXK01000001.1	KT968831.1
1120.0	710.0	0.1166	AFXK01000001.1	HQ711985.1
1120.0	513.0	0.3822	AFXK01000001.1	AP009624.1
1133.0	1159.0	9.295e-10	AFYO01000010.1	KC171647.1
1133.0	1127.0	8.005e-08	AFYO01000010.1	KC171646.1
1133.0	1905.0	2.418e-07	AFYO01000010.1	KR905070.1
1133.0	1837.0	3.772e-06	AFYO01000010.1	KR905067.1
1133.0	1906.0	5.848999999999999e-06	AFYO01000010.1	KR905066.1
1133.0	4929.0	3.345e-05	AFYO01000010.1	MF999224.1
1133.0	1934.0	6.363e-05	AFYO01000010.1	KR905069.1
1133.0	2116.0	6.363e-05	AFYO01000010.1	KU848186.1
1133.0	358.0	7.694e-05	AFYO01000010.1	AY131267.2
1133.0	271.0	0.00011	AFYO01000010.1	AJ251789.2
1143.0	1159.0	5.342e-05	AFYU01000085.1	KC171647.1
1143.0	1934.0	5.342e-05	AFYU01000085.1	KR905069.1
1143.0	2116.0	5.342e-05	AFYU01000085.1	KU848186.1
1143.0	271.0	0.0005721	AFYU01000085.1	AJ251789.2
1143.0	1837.0	0.007387	AFYU01000085.1	KR905067.1
1143.0	1127.0	0.007387	AFYU01000085.1	KC171646.1
1143.0	4929.0	0.007387	AFYU01000085.1	MF999224.1
1143.0	1905.0	0.007387	AFYU01000085.1	KR905070.1
1143.0	1906.0	0.007387	AFYU01000085.1	KR905066.1
1144.0	4929.0	2.245e-07	AFYU01000117.1	MF999224.1
1144.0	1127.0	8.225e-05	AFYU01000117.1	KC171646.1
1144.0	1159.0	8.225e-05	AFYU01000117.1	KC171647.1
1144.0	358.0	0.0037530000000000003	AFYU01000117.1	AY131267.2
1144.0	1905.0	0.003854	AFYU01000117.1	KR905070.1
1144.0	1837.0	0.1662	AFYU01000117.1	KR905067.1
1144.0	1906.0	0.1662	AFYU01000117.1	KR905066.1
1200.0	3803.0	0.835	AGFD01000052.1	KU886273.1
1207.0	869.0	2.052e-11	AGFO01000018.1	EU409559.1
1207.0	451.0	3.535e-06	AGFO01000018.1	EF455602.1
1207.0	1204.0	2.505e-05	AGFO01000018.1	KF188409.1
1266.0	869.0	3.512e-08	AGHW01000052.1	EU409559.1
1266.0	451.0	0.0056630000000000005	AGHW01000052.1	EF455602.1
1266.0	1204.0	0.03754	AGHW01000052.1	KF188409.1
1276.0	227.0	1.932e-05	AGIV01000001.1	AX059140.1
1277.0	227.0	7.222999999999999e-10	AGIV01000002.1	AX059140.1
1281.0	230.0	0.4775	AGIZ01000007.1	AF234172.1
1281.0	4984.0	0.4775	AGIZ01000007.1	AF234173.1
1281.0	6160.0	0.4775	AGIZ01000007.1	FO818745.1
1281.0	1198.0	0.4775	AGIZ01000007.1	KC814930.1
1346.0	264.0	0.7308	AGVN01000025.1	X97918.2
1346.0	326.0	0.7308	AGVN01000025.1	AY954961.1
1346.0	328.0	0.7308	AGVN01000025.1	AY954958.1
1346.0	389.0	0.7308	AGVN01000025.1	DQ831957.1
1346.0	791.0	0.7308	AGVN01000025.1	JN192400.1
1346.0	1671.0	0.7308	AGVN01000025.1	KT945994.2
1346.0	624.0	0.7308	AGVN01000025.1	HM144385.1
1346.0	329.0	0.7308	AGVN01000025.1	AY954962.1
1346.0	571.0	0.7308	AGVN01000025.1	GQ478086.1
1346.0	742.0	0.7308	AGVN01000025.1	JN192401.1
1346.0	4824.0	0.7308	AGVN01000025.1	GQ478087.1
1346.0	2207.0	0.7308	AGVN01000025.1	KU598975.1
1346.0	4334.0	0.7308	AGVN01000025.1	KY653120.1
1346.0	4339.0	0.7308	AGVN01000025.1	KY653129.1
1346.0	295.0	0.7308	AGVN01000025.1	AY954959.1
1346.0	1692.0	0.7308	AGVN01000025.1	KM289195.1
1346.0	317.0	0.7308	AGVN01000025.1	AY954968.1
1346.0	297.0	0.7308	AGVN01000025.1	AY954967.1
1346.0	330.0	0.7308	AGVN01000025.1	AY954966.1
1406.0	529.0	0.9286	AHJJ01000128.1	EU719189.1
1406.0	3849.0	0.9286	AHJJ01000128.1	KX228399.1
1406.0	1959.0	0.9286	AHJJ01000128.1	LN681539.1
1407.0	3849.0	0.5349	AHJJ01000197.1	KX228399.1
1407.0	1959.0	0.5349	AHJJ01000197.1	LN681539.1
1408.0	412.0	0.8409	AHJJ01000198.1	DQ466086.1
1408.0	1863.0	0.8409	AHJJ01000198.1	LN681541.1
1408.0	1932.0	0.8409	AHJJ01000198.1	LN681542.1
1410.0	412.0	0.1897	AHJJ01000200.1	DQ466086.1
