qset	tset	eval	qsetname	tsetname	Count
10393.0	930.0	89.61	CP000024.1	HE861935.1	1
1740.0	1046.0	1.244	AIES01000010.1	JQ973847.1	1
9498.0	1046.0	2.293e-09	CCEM01000002.1	JQ973847.1	1
12067.0	2249.0	647.3	CP010798.1	KU599889.1	9
12067.0	3503.0	159.2	CP010798.1	KU599888.1	1
14764.0	4831.0	2.451e-10	JFXH01000002.1	HM368260.1	1
14687.0	4831.0	0.02118	JFDB01000005.1	HM368260.1	1
17199.0	276.0	86.03	JPFU01000002.1	AJ609634.1	1
20370.0	276.0	4087.0	JYGP01000001.1	AJ609634.1	1
26299.0	421.0	0.02058	LDIQ01000005.1	DQ003642.1	1
11338.0	421.0	8.717	CP006591.1	DQ003642.1	2
25671.0	421.0	63.33	LABG01000003.1	DQ003642.1	1
20438.0	421.0	4.417e-13	JYOI01000001.1	DQ003642.1	2
12855.0	421.0	7824.0	CYUN01000001.1	DQ003642.1	1
13472.0	421.0	36.21	FR720325.1	DQ003642.1	1
3713.0	421.0	2114.0	AODC01000011.1	DQ003642.1	1
18659.0	421.0	0.023780000000000003	JTCP01000018.1	DQ003642.1	1
30368.0	421.0	503.3	LSPR01000003.1	DQ003642.1	1
30370.0	421.0	2.338e-08	LSPW01000001.1	DQ003642.1	3
10803.0	456.0	2022.0	CP002002.1	DQ003637.1	1
13472.0	456.0	872.7	FR720325.1	DQ003637.1	1
4179.0	566.0	2.0709999999999998e-16	AP010655.1	AM749121.1	1
11392.0	584.0	0.0224	CP006819.1	FJ226752.1	1
10369.0	584.0	34.47	CM002369.1	FJ226752.1	2
10370.0	584.0	4.128	CM002370.1	FJ226752.1	1
10372.0	584.0	2101.0	CM002372.1	FJ226752.1	1
10379.0	584.0	0.5035	CM003135.1	FJ226752.1	2
10873.0	584.0	58.33	CP002340.1	FJ226752.1	1
10803.0	1403.0	262.6	CP002002.1	KJ094022.1	1
12357.0	1403.0	1.0779999999999999e-06	CP013722.1	KJ094022.1	2
13472.0	1403.0	1.207	FR720325.1	KJ094022.1	1
49.0	1403.0	1867.0	AARQ02000013.1	KJ094022.1	2
10248.0	1403.0	7824.0	CM001469.1	KJ094022.1	1
11932.0	1403.0	2446.0	CP009575.1	KJ094022.1	1
13487.0	1650.0	0.0007523	FR873481.1	CP002889.1	1
11201.0	1789.0	4.174e-14	CP003686.1	KR153145.1	2
4179.0	1789.0	2.809e-12	AP010655.1	KR153145.1	1
2932.0	1789.0	1007.0	ALZD01000057.1	KR153145.1	2
2936.0	1789.0	0.060289999999999996	ALZH01000018.1	KR153145.1	1
6021.0	1863.0	3443.0	AVHN01000110.1	LN681541.1	1
6464.0	1863.0	2.202	AVKP01000036.1	LN681541.1	1
13715.0	1863.0	0.2923	GG770746.1	LN681541.1	1
6749.0	1863.0	0.032560000000000006	AVMQ01000049.1	LN681541.1	1
364.0	1863.0	3.4960000000000006e-10	ADDE01000109.1	LN681541.1	1
6696.0	1863.0	0.02511	AVMG01000033.1	LN681541.1	1
12855.0	1945.0	32.34	CYUN01000001.1	KP399677.1	2
10132.0	3493.0	7824.0	CEGT01000052.1	KC348598.1	1
10099.0	3493.0	440.2	CEDG01000086.1	KC348598.1	1
10103.0	3493.0	820.6	CEDR01000021.1	KC348598.1	1
2637.0	3493.0	3692.0	ALKY01000039.1	KC348598.1	2
10806.0	3654.0	11.77	CP002005.1	KR093656.1	1
11728.0	3654.0	19.18	CP007669.1	KR093656.1	1
729.0	3654.0	351.5	AERJ01000006.1	KR093656.1	1
10282.0	4067.0	284.1	CM001973.1	KY000081.1	1
10669.0	39.0	5.413e-15	CP001404.1	GU080336.1	1
10502.0	92.0	3.579e-41	CP000682.1	KX607101.1	1
534.0	92.0	2.26e-12	AE006641.1	KX607101.1	1
10502.0	93.0	1.0209999999999999e-69	CP000682.1	KX607102.1	5
534.0	93.0	3.3989999999999996e-12	AE006641.1	KX607102.1	5
302.0	93.0	29.14	ACUK01000006.1	KX607102.1	2
307.0	93.0	7.841e-09	ACUK01000159.1	KX607102.1	1
7033.0	116.0	0.2942	AWVZ01000003.1	AF115103.1	1
10393.0	116.0	0.01241	CP000024.1	AF115103.1	1
10450.0	147.0	0.001889	CP000419.1	AF115102.1	2
12366.0	147.0	7824.0	CP013939.1	AF115102.1	1
10369.0	147.0	603.6	CM002369.1	AF115102.1	2
13398.0	152.0	217.6	FM211688.1	AJ312240.2	1
14996.0	152.0	0.007220999999999999	JH556647.1	AJ312240.2	1
11932.0	152.0	7824.0	CP009575.1	AJ312240.2	1
7857.0	320.0	0.04025	BACS01000158.1	AY236756.1	1
19297.0	378.0	3.882e-07	JULO01000028.1	EF207558.1	1
19692.0	378.0	3.6489999999999997e-06	JVMI01000038.1	EF207558.1	2
4189.0	378.0	10.76	AP011114.1	EF207558.1	1
10856.0	378.0	0.00396	CP002215.1	EF207558.1	2
18336.0	378.0	7824.0	JSAP01000085.1	EF207558.1	1
11483.0	378.0	677.0	CP007241.1	EF207558.1	1
25769.0	378.0	436.7	LAKV01000023.1	EF207558.1	1
15738.0	419.0	1.354	JJJW01000001.1	DQ864624.1	1
11757.0	419.0	0.01873	CP008776.1	DQ864624.1	1
2814.0	419.0	11.61	ALUF01000027.1	DQ864624.1	1
26115.0	419.0	7824.0	LCVO01000038.1	DQ864624.1	1
10543.0	419.0	2.494	CP000829.1	DQ864624.1	1
1710.0	419.0	7824.0	AIDX01000001.2	DQ864624.1	1
12250.0	419.0	1433.0	CP012419.2	DQ864624.1	2
2706.0	419.0	1337.0	ALQN01000018.1	DQ864624.1	2
13665.0	547.0	7824.0	GG704687.1	EU871039.1	2
7715.0	547.0	7824.0	AZNO01000048.1	EU871039.1	2
7726.0	547.0	0.6057	AZRC01000015.1	EU871039.1	2
25429.0	547.0	0.9818	KQ079727.1	EU871039.1	5
5808.0	547.0	15.47	AVCU01000002.1	EU871039.1	2
14088.0	634.0	1.957e-06	HF929259.1	HM568888.1	2
5857.0	634.0	11.71	AVGM01000080.1	HM568888.1	1
5860.0	634.0	5.435e-11	AVGM01000145.1	HM568888.1	1
5875.0	634.0	0.03888	AVGP01000087.1	HM568888.1	1
6022.0	634.0	21.36	AVHN01000119.1	HM568888.1	1
6177.0	634.0	2.772e-08	AVIN01000065.1	HM568888.1	2
6457.0	634.0	0.0004444	AVKO01000182.1	HM568888.1	1
6462.0	634.0	0.002254	AVKP01000029.1	HM568888.1	1
6633.0	634.0	1.994e-10	AVLT01000222.1	HM568888.1	1
9502.0	846.0	0.0003894	CCEU01000003.1	EU340421.2	1
18594.0	1026.0	3119.0	JSTF01000019.1	KC357596.1	1
18596.0	1026.0	7824.0	JSTJ01000029.1	KC357596.1	1
12439.0	1026.0	303.3	CTBD01000142.1	KC357596.1	1
15711.0	1026.0	2634.0	JIDI01000064.1	KC357596.1	1
15714.0	1026.0	2808.0	JIDL01000026.1	KC357596.1	1
2954.0	1026.0	1308.0	AMBR01000036.1	KC357596.1	1
1063.0	1026.0	852.9	AFOR01000005.1	KC357596.1	2
1064.0	1026.0	0.2192	AFOR01000012.1	KC357596.1	2
21252.0	1026.0	4341.0	KB661299.1	KC357596.1	1
350.0	1026.0	3.056	ADAL01000259.1	KC357596.1	1
10415.0	1204.0	2770.0	CP000156.1	KF188409.1	2
9487.0	1204.0	55.55	CCDS01000013.1	KF188409.1	1
570.0	1204.0	53.59	AEAT01000100.1	KF188409.1	1
10874.0	1204.0	0.1078	CP002341.1	KF188409.1	1
13911.0	1204.0	3.682e-05	GL872382.1	KF188409.1	1
22032.0	1204.0	21.08	KE145375.1	KF188409.1	3
30384.0	1204.0	43.19	LSVK01000004.1	KF188409.1	1
11338.0	1390.0	1.683e-09	CP006591.1	KJ094021.1	1
30367.0	1390.0	1.313e-13	LSPQ01000001.1	KJ094021.1	1
10199.0	1412.0	4.3109999999999996e-19	CM000660.1	HG531805.1	1
20432.0	1412.0	0.1915	JYNK01000007.1	HG531805.1	1
5860.0	1412.0	0.043680000000000004	AVGM01000145.1	HG531805.1	3
6159.0	1412.0	16.64	AVIK01000052.1	HG531805.1	1
6160.0	1412.0	125.2	AVIK01000058.1	HG531805.1	1
13712.0	1412.0	1.26e-07	GG770710.1	HG531805.1	2
13716.0	1412.0	3.724e-07	GG770749.1	HG531805.1	1
9502.0	1478.0	0.1156	CCEU01000003.1	KJ564038.1	1
568.0	1478.0	17.61	AEAT01000014.1	KJ564038.1	1
5697.0	1652.0	7824.0	AUTD01000012.1	GU967410.1	1
8175.0	1652.0	183.2	BAOT01000025.1	GU967410.1	1
7568.0	1652.0	0.03848	AZDP01000089.1	GU967410.1	1
6202.0	1894.0	87.37	AVIQ01000274.1	LN681535.1	1
20432.0	1894.0	1.8730000000000002e-07	JYNK01000007.1	LN681535.1	1
6576.0	1894.0	15.57	AVLK01000065.1	LN681535.1	1
6577.0	1894.0	0.002434	AVLK01000080.1	LN681535.1	1
5837.0	1894.0	9.512e-05	AVGI01000217.1	LN681535.1	1
5838.0	1894.0	9.717e-18	AVGI01000272.1	LN681535.1	1
5874.0	1894.0	6.529e-05	AVGP01000071.1	LN681535.1	1
6121.0	1894.0	4.075e-06	AVIE01000255.1	LN681535.1	1
6174.0	1894.0	0.6497	AVIM01000093.1	LN681535.1	1
5961.0	1894.0	2.241e-07	AVHE01000030.1	LN681535.1	1
5962.0	1894.0	3.015e-09	AVHE01000033.1	LN681535.1	2
13715.0	1894.0	7824.0	GG770746.1	LN681535.1	1
6726.0	1894.0	2.253	AVMM01000026.1	LN681535.1	1
6636.0	1894.0	1.128e-05	AVLU01000027.1	LN681535.1	1
6230.0	1894.0	2.873e-18	AVIW01000081.1	LN681535.1	1
11201.0	1900.0	6.8e-16	CP003686.1	DQ386162.1	1
4179.0	1900.0	2.0569999999999998e-14	AP010655.1	DQ386162.1	1
2919.0	1900.0	0.1929	ALYQ01000034.1	DQ386162.1	1
18011.0	1930.0	133.8	JRGI01000025.1	KM983332.1	1
14220.0	1930.0	219.8	HG530135.1	KM983332.1	2
18030.0	1932.0	3.8810000000000002	JRHM01000034.1	LN681542.1	1
10199.0	1932.0	6.821000000000001e-14	CM000660.1	LN681542.1	4
6098.0	1932.0	0.8559	AVHZ01000024.1	LN681542.1	1
20432.0	1932.0	404.1	JYNK01000007.1	LN681542.1	1
5851.0	1932.0	0.02301	AVGL01000032.1	LN681542.1	1
5857.0	1932.0	0.9524	AVGM01000080.1	LN681542.1	1
5871.0	1932.0	150.2	AVGO01000123.1	LN681542.1	1
5886.0	1932.0	3.698	AVGR01000048.1	LN681542.1	1
6170.0	1932.0	8.87	AVIM01000041.1	LN681542.1	1
17301.0	1932.0	2.425	JPPA01000086.1	LN681542.1	1
6701.0	1932.0	7824.0	AVMH01000050.1	LN681542.1	1
13712.0	1932.0	5.765e-11	GG770710.1	LN681542.1	1
6749.0	1932.0	2984.0	AVMQ01000049.1	LN681542.1	1
17298.0	1932.0	2241.0	JPPA01000047.1	LN681542.1	1
362.0	1932.0	4.359e-09	ADDE01000054.1	LN681542.1	2
14764.0	2154.0	1.295e-11	JFXH01000002.1	KU510289.1	3
28860.0	2154.0	1.0490000000000002	LLFE01000200.1	KU510289.1	1
28813.0	2154.0	4004.0	LLCY01000206.1	KU510289.1	1
14687.0	2154.0	0.1011	JFDB01000005.1	KU510289.1	1
14688.0	2154.0	0.002098	JFDB01000077.1	KU510289.1	1
18013.0	2283.0	49.82	JRGJ01000023.1	KM983328.1	1
552.0	2283.0	0.01175	AE015927.1	KM983328.1	2
6202.0	3723.0	5.944e-08	AVIQ01000274.1	KU057941.1	1
14089.0	3723.0	7824.0	HF929261.1	KU057941.1	2
13412.0	3723.0	14.53	FN665652.1	KU057941.1	1
6047.0	3723.0	7824.0	AVHR01000067.1	KU057941.1	1
6049.0	3723.0	5.188999999999999e-10	AVHR01000084.1	KU057941.1	1
6099.0	3723.0	0.00025340000000000003	AVHZ01000026.1	KU057941.1	2
20431.0	3723.0	127.3	JYNK01000001.1	KU057941.1	1
20432.0	3723.0	1.813e-06	JYNK01000007.1	KU057941.1	1
20433.0	3723.0	0.07194	JYNK01000012.1	KU057941.1	1
20434.0	3723.0	4.749e-05	JYNK01000014.1	KU057941.1	1
6576.0	3723.0	0.001322	AVLK01000065.1	KU057941.1	2
6579.0	3723.0	3.277e-18	AVLK01000163.1	KU057941.1	1
5837.0	3723.0	0.001006	AVGI01000217.1	KU057941.1	1
5838.0	3723.0	1.4460000000000002e-17	AVGI01000272.1	KU057941.1	2
5841.0	3723.0	0.4941	AVGJ01000119.1	KU057941.1	1
5855.0	3723.0	368.7	AVGM01000060.1	KU057941.1	1
5856.0	3723.0	0.1129	AVGM01000067.1	KU057941.1	1
5857.0	3723.0	11.71	AVGM01000080.1	KU057941.1	1
5858.0	3723.0	28.48	AVGM01000123.1	KU057941.1	1
5860.0	3723.0	1.1550000000000001e-08	AVGM01000145.1	KU057941.1	2
6021.0	3723.0	0.007418000000000001	AVHN01000110.1	KU057941.1	1
6135.0	3723.0	2.798	AVIG01000020.1	KU057941.1	1
6148.0	3723.0	2.863	AVII01000074.1	KU057941.1	1
6182.0	3723.0	3.048e-10	AVIN01000136.1	KU057941.1	2
6464.0	3723.0	0.00034930000000000003	AVKP01000036.1	KU057941.1	1
6467.0	3723.0	1624.0	AVKQ01000257.1	KU057941.1	1
5962.0	3723.0	3.73	AVHE01000033.1	KU057941.1	1
13716.0	3723.0	1.099	GG770749.1	KU057941.1	1
6708.0	3723.0	1.7109999999999999	AVMJ01000032.1	KU057941.1	1
6735.0	3723.0	63.15	AVMN01000031.1	KU057941.1	1
6747.0	3723.0	0.03221	AVMP01000038.1	KU057941.1	1
17299.0	3723.0	0.02965	JPPA01000059.1	KU057941.1	1
6677.0	3723.0	17.32	AVMD01000034.1	KU057941.1	1
6680.0	3723.0	1.649	AVME01000026.1	KU057941.1	1
6683.0	3723.0	7824.0	AVME01000033.1	KU057941.1	1
9498.0	1258.0	0.0004176	CCEM01000002.1	KC595279.1	1
12134.0	1781.0	7824.0	CP011350.1	KJ024807.2	1
10806.0	3635.0	1.996e-21	CP002005.1	KR093639.1	1
19661.0	3640.0	4.735e-15	JVKY01000043.1	KR093626.1	1
19758.0	3651.0	4.2639999999999996e-14	JVRZ01000045.1	KR093627.1	1
19559.0	3651.0	1.069e-05	JVFD01000037.1	KR093627.1	1
724.0	3651.0	0.399	AERG01000034.1	KR093627.1	1
725.0	3651.0	1183.0	AERG01000050.1	KR093627.1	1
728.0	3651.0	21.06	AERI01000023.1	KR093627.1	1
126.0	4822.0	437.4	ABDU01000047.2	JF767210.1	1
29415.0	1179.0	7824.0	LMZD01000032.1	KF669651.1	1
7513.0	975.0	0.0046630000000000005	AYZC01000035.1	HE956704.1	1
17480.0	975.0	591.5	JQCJ01000009.1	HE956704.1	1
10902.0	975.0	0.004416	CP002427.1	HE956704.1	2
10131.0	3491.0	7824.0	CEGO01000019.1	KC413988.1	1
10132.0	3491.0	7824.0	CEGT01000052.1	KC413988.1	1
10160.0	3491.0	7824.0	CEKF01000032.1	KC413988.1	1
10095.0	3491.0	5.322	CECW01000010.1	KC413988.1	2
10098.0	3491.0	303.9	CEDD01000019.1	KC413988.1	1
10099.0	3491.0	188.6	CEDG01000086.1	KC413988.1	4
10103.0	3491.0	0.6681	CEDR01000021.1	KC413988.1	1
10105.0	3491.0	43.04	CEDZ01000056.1	KC413988.1	1
10111.0	3491.0	7824.0	CEEL01000002.1	KC413988.1	1
2637.0	3491.0	1773.0	ALKY01000039.1	KC413988.1	2
2643.0	3491.0	3.03	ALLG01000028.1	KC413988.1	1
1966.0	3980.0	10.46	AJRG02000064.1	KX550065.1	1
6099.0	802.0	3.931	AVHZ01000026.1	JX145342.1	1
5836.0	802.0	184.8	AVGI01000132.1	JX145342.1	1
5857.0	802.0	0.2049	AVGM01000080.1	JX145342.1	1
9492.0	802.0	7824.0	CCDW01000003.1	JX145342.1	1
6148.0	802.0	22.81	AVII01000074.1	JX145342.1	1
6173.0	802.0	0.004468	AVIM01000060.1	JX145342.1	1
6175.0	802.0	1.33	AVIN01000053.1	JX145342.1	1
13712.0	802.0	5.229e-09	GG770710.1	JX145342.1	1
13715.0	802.0	3.656e-05	GG770746.1	JX145342.1	1
6735.0	802.0	2.207	AVMN01000031.1	JX145342.1	1
6677.0	802.0	0.035460000000000005	AVMD01000034.1	JX145342.1	2
20434.0	1895.0	7.144	JYNK01000014.1	LN681540.1	1
6539.0	1895.0	2.778	AVLD01000040.1	LN681540.1	1
5857.0	1895.0	146.2	AVGM01000080.1	LN681540.1	1
6173.0	1895.0	0.06182000000000001	AVIM01000060.1	LN681540.1	1
6459.0	1895.0	0.1532	AVKO01000207.1	LN681540.1	1
6462.0	1895.0	2.1230000000000002e-08	AVKP01000029.1	LN681540.1	1
14959.0	1895.0	24.22	JH379326.1	LN681540.1	1
6332.0	1895.0	2.237	AVJQ01000013.1	LN681540.1	1
13712.0	1895.0	2.1230000000000002e-07	GG770710.1	LN681540.1	2
6730.0	1895.0	0.05074	AVMM01000046.1	LN681540.1	1
363.0	1895.0	1.012e-05	ADDE01000108.1	LN681540.1	1
6676.0	1895.0	2.907	AVMD01000033.1	LN681540.1	1
6683.0	1895.0	7.045	AVME01000033.1	LN681540.1	1
18031.0	1903.0	0.2968	JRHM01000037.1	HG798901.1	1
10194.0	1903.0	4.4900000000000005e-08	CM000604.1	HG798901.1	3
10199.0	1903.0	6.733e-09	CM000660.1	HG798901.1	1
14091.0	1903.0	7824.0	HF929281.1	HG798901.1	1
6080.0	1903.0	2.785	AVHW01000063.1	HG798901.1	1
20431.0	1903.0	2.9760000000000004	JYNK01000001.1	HG798901.1	1
5838.0	1903.0	7824.0	AVGI01000272.1	HG798901.1	1
5853.0	1903.0	7.445	AVGL01000047.1	HG798901.1	1
5855.0	1903.0	3.435	AVGM01000060.1	HG798901.1	1
6464.0	1903.0	9.98e-05	AVKP01000036.1	HG798901.1	2
6465.0	1903.0	9.464000000000001e-07	AVKP01000043.1	HG798901.1	1
13712.0	1903.0	9.917999999999998e-10	GG770710.1	HG798901.1	1
13715.0	1903.0	3.7739999999999996e-10	GG770746.1	HG798901.1	3
6735.0	1903.0	0.03013	AVMN01000031.1	HG798901.1	1
363.0	1903.0	2.647e-05	ADDE01000108.1	HG798901.1	1
6677.0	1903.0	1.213e-07	AVMD01000034.1	HG798901.1	2
6179.0	1982.0	4111.0	AVIN01000084.1	HG796225.1	1
10194.0	3850.0	0.6945	CM000604.1	KX228400.1	2
10199.0	3850.0	0.0005821000000000001	CM000660.1	KX228400.1	4
14069.0	3850.0	2.311e-11	HF923616.1	KX228400.1	2
14084.0	3850.0	4.737e-13	HF927743.1	KX228400.1	4
14086.0	3850.0	0.3572	HF927753.1	KX228400.1	2
6099.0	3850.0	701.9	AVHZ01000026.1	KX228400.1	1
6579.0	3850.0	22.98	AVLK01000163.1	KX228400.1	2
5851.0	3850.0	99.24	AVGL01000032.1	KX228400.1	1
5852.0	3850.0	0.018119999999999997	AVGL01000040.1	KX228400.1	2
5853.0	3850.0	9.866e-05	AVGL01000047.1	KX228400.1	2
6019.0	3850.0	2.187	AVHN01000062.1	KX228400.1	1
9492.0	3850.0	58.87	CCDW01000003.1	KX228400.1	1
5983.0	3850.0	0.002588	AVHH01000114.1	KX228400.1	2
6393.0	3850.0	0.0003724	AVKD01000355.1	KX228400.1	3
6100.0	3850.0	0.2243	AVHZ01000032.1	KX228400.1	1
20122.0	3850.0	63.79	JXBQ01000022.1	KX228400.1	1
383.0	3850.0	7.332000000000001	ADEI01000089.1	KX228400.1	1
6679.0	3850.0	0.9244	AVME01000024.1	KX228400.1	1
6268.0	3850.0	0.001501	AVJE01000070.1	KX228400.1	1
4166.0	1654.0	14.59	AP008937.1	GU323708.1	1
7032.0	1277.0	173.9	AWVZ01000002.1	HG424323.1	6
7033.0	1277.0	0.00010090000000000001	AWVZ01000003.1	HG424323.1	1
10369.0	1277.0	0.001333	CM002369.1	HG424323.1	3
10370.0	1277.0	7824.0	CM002370.1	HG424323.1	2
10371.0	1277.0	0.07771	CM002371.1	HG424323.1	3
10372.0	1277.0	1.712	CM002372.1	HG424323.1	1
10379.0	1277.0	6.486000000000001	CM003135.1	HG424323.1	2
13493.0	1277.0	7.255e-05	FR875178.1	HG424323.1	3
10873.0	1277.0	4.128	CP002340.1	HG424323.1	1
12257.0	1277.0	41.21	CP012588.1	HG424323.1	2
11763.0	3632.0	173.7	CP008804.1	KR093636.1	2
731.0	3632.0	13.37	AERK01000011.1	KR093636.1	1
19758.0	3636.0	0.0237	JVRZ01000045.1	KR093640.1	1
11763.0	3636.0	0.08007	CP008804.1	KR093640.1	1
19559.0	3636.0	114.4	JVFD01000037.1	KR093640.1	1
725.0	3636.0	5.794	AERG01000050.1	KR093640.1	1
728.0	3636.0	4.757	AERI01000023.1	KR093640.1	1
729.0	3636.0	2.096	AERJ01000006.1	KR093640.1	1
730.0	3636.0	343.9	AERJ01000008.1	KR093640.1	1
11763.0	3642.0	3.062	CP008804.1	KR093645.1	2
11728.0	3645.0	1.011e-05	CP007669.1	KR093648.1	2
19559.0	3645.0	0.2041	JVFD01000037.1	KR093648.1	2
721.0	3645.0	213.8	AERC01000011.1	KR093648.1	1
724.0	3645.0	0.0021260000000000003	AERG01000034.1	KR093648.1	1
729.0	3645.0	2.096	AERJ01000006.1	KR093648.1	1
10806.0	3648.0	6.168e-11	CP002005.1	KR093651.1	2
724.0	3648.0	11.22	AERG01000034.1	KR093651.1	1
10806.0	3650.0	4.891e-09	CP002005.1	KR093653.1	3
11728.0	3650.0	19.18	CP007669.1	KR093653.1	1
19559.0	3650.0	90.94	JVFD01000037.1	KR093653.1	1
723.0	3650.0	1539.0	AERF01000052.1	KR093653.1	2
728.0	3650.0	208.4	AERI01000023.1	KR093653.1	1
1064.0	689.0	8.082	AFOR01000012.1	JN848801.1	1
14220.0	2296.0	0.09124	HG530135.1	KM983334.1	2
552.0	2296.0	109.2	AE015927.1	KM983334.1	1
18008.0	2296.0	0.02609	JRGH01000002.1	KM983334.1	2
25724.0	2296.0	21.79	LAGG01000102.1	KM983334.1	1
14764.0	3483.0	1.3259999999999998e-08	JFXH01000002.1	JX976549.1	1
7019.0	1685.0	0.3602	AWUD01000008.1	KT388093.1	2
961.0	1685.0	136.7	AFIN01000106.1	KT388093.1	1
4182.0	1685.0	7824.0	AP010935.1	KT388093.1	2
10100.0	1685.0	12.79	CEDH01000171.1	KT388093.1	1
11313.0	813.0	7824.0	CP005958.1	HQ141410.1	1
12161.0	813.0	2.233e-06	CP011536.1	HQ141410.1	2
25751.0	813.0	0.4228	LAIK01000001.1	HQ141410.1	1
17318.0	568.0	77.16	JPSL02000036.1	GQ403789.1	2
12439.0	261.0	12.87	CTBD01000142.1	AY714348.1	1
1064.0	261.0	239.9	AFOR01000012.1	AY714348.1	1
21252.0	261.0	19.64	KB661299.1	AY714348.1	1
		7824.0	LLVD01000010.1	LN907801.1	1
		7824.0	CP012947.1	AF162859.1	4
		7824.0	CP011535.1	DQ864624.1	1
		7824.0	LLOZ01000012.1	AY324828.1	2
		7824.0	GG705213.1	JQ680369.1	2
		7824.0	ANMM01000006.1	KR905070.1	1
		7824.0	CP013939.1	HG380752.1	1
		7824.0	ASRH01000022.1	KF547926.1	2
		7824.0	CM001469.1	KJ668717.1	1
		7824.0	JUNI01000515.1	KT337344.1	1
		7824.0	LCZX01000019.1	DQ864624.1	1
		7824.0	LCUY01000022.1	JX409895.1	1
		7824.0	JSDX01000022.1	GQ141189.1	1
		7824.0	JSWC01000057.1	KM983328.1	1
		7824.0	AZDW01000039.1	GU967410.1	1
		7824.0	JTYW01000009.1	AY324828.1	2
		7824.0	KI914496.1	KT887558.1	1
		7824.0	CP008902.1	KU599889.1	1
		7824.0	JTZU01000022.1	LN907801.1	1
		7824.0	JTKU01000004.1	JX193904.1	1
		7824.0	AP010935.1	EF207558.1	2
		7824.0	JUOL01000119.1	LN907801.1	2
		7824.0	JTYP01000033.1	LN907801.1	6
		7824.0	CP006245.1	AY324828.1	2
		7824.0	JEMY01000007.1	JF412294.1	12
		7824.0	JOWJ01000008.1	KJ094023.1	1
		7824.0	LFJS01000001.1	AB452989.1	1
		7824.0	BCAA01000009.1	JQ680375.1	1
		7824.0	JTTU01000017.1	LN907801.1	1
		7824.0	GG692714.1	JQ680361.1	3
		7824.0	AGFN01000315.1	AF115102.1	1
		7824.0	CAFD01000102.1	NC_029015.2	2
		7824.0	JAJV01000015.1	KF751797.1	1
		7824.0	KE351033.1	GQ478085.1	1
		7824.0	LLFE01000200.1	KT588075.1	4
		7824.0	CP000967.2	AF162859.1	2
		7824.0	JTZY01000004.1	LN907801.1	1
		7824.0	JTWP01000049.1	LN907801.1	1
		7824.0	LNCV01000004.1	KT588075.1	3
		7824.0	KK213160.1	LN907801.1	1
		7824.0	KE351507.1	GQ478083.1	1
		7824.0	CP008861.1	D26449.1	1
		7824.0	JWJU01000059.1	LN907801.1	2
		7824.0	AOMT01000001.1	KR093652.1	1
		7824.0	ALNB01000003.1	KC413988.1	1
		7824.0	LLUM01000045.1	KU199709.1	1
		7824.0	KQ956798.1	KR131711.1	1
		7824.0	CP014034.1	KT728931.1	1
		7824.0	KQ969337.1	AH001311.2	1
		7824.0	APMZ01000018.1	KM289195.1	2
		7824.0	JGEV01000038.1	HE608841.1	1
		7824.0	CP007016.1	AM749121.1	1
		7824.0	LLOX01000013.1	LN907801.1	1
		7824.0	JYNW01000007.1	GU568037.1	1
		7824.0	CCDT01000005.1	AF182207.1	1
		7824.0	JYJO01000011.1	AJ312240.2	1
		7824.0	KE376148.1	JX409894.1	1
		7824.0	AAJP01000007.1	AY428505.1	1
		7824.0	JZWS01000031.1	KF547926.1	2
		7824.0	KE352492.1	KX284704.1	1
		7824.0	CEDD01000019.1	KC348598.1	1
		7824.0	JENU01000022.1	AB217840.1	1
		7824.0	AP009044.1	Y18058.1	1
		7824.0	KK213120.1	LN907801.1	1
		7824.0	KQ957593.1	JX409895.1	2
		7824.0	AE004092.2	DQ864624.1	1
		7824.0	ANQU01000004.1	DQ864624.1	1
		7824.0	KB732934.1	KU760857.1	1
		7824.0	ALNB01000003.1	KC348599.1	1
		7824.0	BBVU01000023.1	KT454806.2	1
		7824.0	JTVY01000011.1	LN907801.1	1
		7824.0	AWVZ01000002.1	AY196178.1	1
		7824.0	CP000156.1	EU409559.1	1
		7824.0	JAKR01000006.1	HM246720.1	1
		7824.0	KB661299.1	KJ545483.2	1
		7824.0	LJDM01000059.1	AB452988.1	1
		7824.0	JYGP01000001.1	KT337342.1	1
		7824.0	LFZH01000009.1	KU760857.1	1
		7824.0	JTWP01000049.1	AP009624.1	1
		7824.0	CP001047.1	AF074945.1	1
		7824.0	AE013598.1	AF162859.1	2
		7824.0	LCXH01000014.1	DQ864624.1	1
		7824.0	LJZI01000108.1	LN907801.1	1
		7824.0	KI519264.1	LN907801.1	2
		7824.0	CDCO01000052.1	JX409895.1	1
		7824.0	KI517354.1	LN907801.1	2
		7824.0	JH791835.1	KT970646.1	1
		7824.0	ALTN01000010.1	KM289195.1	1
		7824.0	AMFP01000102.1	KT588075.1	1
		7824.0	LRZK01000002.1	LN907801.1	2
		7824.0	CP010309.1	AY954954.1	1
		7824.0	JATG01000004.1	DQ198146.1	1
		7824.0	LCUY01000022.1	DQ864624.1	1
		7824.0	ALSW01000023.1	JX409895.1	1
		7824.0	CP003040.1	JQ680364.1	2
		7824.0	CEDH01000171.1	KC348600.1	1
		7824.0	GL870860.1	KR781488.1	1
		7824.0	CWJL01000004	AY736146.1	1
		7824.0	CP008776.1	KT388093.1	1
		7824.0	KE376148.1	JX409895.1	1
		7824.0	CAUJ01000008.1	KT337370.1	1
